,item_id,shop_id,shop_name,name,currency,stock,ctime,historical_sold,liked_count,cat_id,brand,price,price_min,price_max,price_min_before_discount,price_max_before_discount,raw_discount,rating_total,rating_1_star,rating_2_star,rating_3_star,rating_4_star,rating_5_star,rating_star,shop_location,crawl_date
0,21789396017,210001661,Routine Official,Áo Sơ Mi Nam Tay Ngắn Túi Lớn Form Loose - Routine 10S22SHS009,VND,1,2023-06-15,8,13,100011,,259000,259000,259000,420000,420000,38,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,22212721073,210001661,Routine Official,Quần Jean Nữ Trơn Form Skinny - Routine 10S21DPAW001CR1,VND,17,2023-06-15,20,6,100017,,335000,335000,335000,480000,480000,30,6,0,0,0,2,4,4.666666666666667,TP. Hồ Chí Minh,2023-11-12
0,23945589899,210001661,Routine Official,Áo Sơ Mi Nam Tay Dài Satin Trơn Form Regular - Routine 10F22SHL011,VND,21,2023-06-15,3,6,100011,,299000,299000,299000,529000,529000,43,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,16656529117,210001661,Routine Official,Áo Khoác Nam Thể Thao Phối Màu Form Regular - Routine 10F21JACA001,VND,13,2023-06-15,0,3,100011,,559000,559000,559000,980000,980000,43,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,22434097656,210001661,Routine Official,Đầm Kiểu Nữ Tay Dài Sơ Mi Nẹp Lệch Form Fitted - Routine 10S21DREW011,VND,18,2023-06-15,6,11,100017,,490000,490000,490000,850000,850000,42,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,10394085984,210001661,Routine Official,Áo Thun Thể Thao Nam Tay Ngắn Phối Màu Form Slim - Routine 10F21TSSA001,VND,157,2023-06-15,8,1,100011,,249000,249000,249000,420000,420000,41,3,0,0,2,0,1,3.6666666666666665,TP. Hồ Chí Minh,2023-11-12
0,14293454431,210001661,Routine Official,Áo Sơ Mi Tay Dài Nam Trơn Sợi Coffee Form Fitted - Routine 10S21SHL003R1,VND,3,2023-06-15,5,1,100011,,259000,259000,259000,420000,420000,38,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,22844671913,210001661,Routine Official,Áo Len Nữ Cộc Tay Dệt Kim Họa Tiết Form Regular - Routine 10S23KNIW003,VND,14,2023-06-15,7,11,100017,,259000,259000,259000,329000,329000,21,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,20869251155,210001661,Routine Official,Áo Thun Nữ Tay Ngắn Thêu Form Regular - Routine 10S22TSSW001,VND,4,2023-06-15,15,14,100017,,179000,179000,179000,320000,320000,44,5,0,0,0,0,5,5.0,TP. Hồ Chí Minh,2023-11-12
0,22336122120,210001661,Routine Official,Áo Sơ Mi Nam Tay Dài Kẻ Sọc Form Fitted - Routine 10F22SHL004,VND,10,2023-06-15,4,6,100011,,299000,299000,299000,480000,480000,38,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,22426174931,210001661,Routine Official,Áo Sơ Mi Nam Tay Dài Trơn Form Fitted - Routine 10F21SHL005,VND,22,2023-06-15,7,0,100011,,259000,259000,259000,420000,420000,38,1,1,0,0,0,0,1.0,TP. Hồ Chí Minh,2023-11-12
0,21284443319,210001661,Routine Official,Quần jean trơn.Straight crop - Routine 10S23DPAW029,VND,5,2023-06-15,1,3,100017,,540000,540000,540000,549000,549000,2,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,20251307960,210001661,Routine Official,Áo Thun Nam Tay Ngắn Cổ Trụ Trơn Form Fitted - Routine 10S20TSH043CR1,VND,27,2023-06-15,128,18,100011,,159000,159000,159000,199000,199000,20,31,0,0,0,0,31,5.0,TP. Hồ Chí Minh,2023-11-12
0,23826959182,210001661,Routine Official,Áo Thun Nữ Tay Ngắn In Thêu Form Regular - Routine 10F21TSSW010,VND,19,2023-06-15,4,2,100017,,179000,179000,179000,270000,270000,34,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh,2023-11-12
0,22069803479,210001661,Routine Official,Áo Sơ Mi Nữ Tay Dài Trơn Xếp Ly Form Regular - Routine 10S22SHLW004,VND,15,2023-06-15,26,33,100017,,359000,359000,450000,450000,450000,20,7,0,0,0,1,6,4.857142857142857,TP. Hồ Chí Minh,2023-11-12
0,23401902838,210001661,Routine Official,Áo Sơ Mi Nam Tay Dài Thêu Form Regular - Routine 10F21SHL040,VND,6,2023-06-15,8,6,100011,,299000,299000,299000,520000,520000,43,2,0,0,0,1,1,4.5,TP. Hồ Chí Minh,2023-11-12
0,15180165940,210001661,Routine Official,Đầm Nữ Sát Nách Nhún Thân Sau Form Fitted - Routine 10S21DREW008,VND,11,2023-06-15,42,42,100017,,490000,490000,490000,780000,780000,37,13,0,1,0,0,12,4.769230769230769,TP. Hồ Chí Minh,2023-11-12
0,15680165918,210001661,Routine Official,Đầm Nữ Satin Thắt Dây Sát Nách Form Fitted - Routine 10S21DREW001,VND,23,2023-06-17,15,7,100017,,490000,490000,490000,780000,780000,37,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,23174773532,210001661,Routine Official,Áo Sơ Mi Nam Tay Dài Thêu Form Regular - Routine 10F22SHL022,VND,18,2023-06-18,3,5,100011,,379000,379000,379000,519000,519000,27,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,20374296245,210001661,Routine Official,Quần Short Nam Ống Rộng Linen Form Relax - Routine 10S22PSH002,VND,145,2023-06-19,38,57,100011,,329000,329000,485000,485000,485000,32,7,0,0,0,0,7,5.0,TP. Hồ Chí Minh,2023-11-12
0,23770170438,210001661,Routine Official,Áo hai dây rút nhún cài nút.Fitted crop - Routine 10S23TTOW012,VND,2,2023-06-19,3,28,100017,,343000,343000,343000,349000,349000,2,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,23269795605,210001661,Routine Official,Áo Sơ Mi Tay Dài Nam Modal Trơn Form Slim - Routine 10F21SHL016,VND,5,2023-06-19,11,1,100011,,249000,249000,249000,390000,390000,36,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh,2023-11-12
0,22436114891,210001661,Routine Official,Áo Sơ Mi Kaki Nam Denim Tay Ngắn Họa Tiết Form Loose - Routine 10S21DSH001,VND,4,2023-06-19,2,4,100011,,299000,299000,299000,480000,480000,38,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,19089365162,210001661,Routine Official,Áo Kiểu Nữ Tay Ngắn Rã Đô Trước Form Regular - Routine 10F21SHSW003,VND,15,2023-06-20,4,1,100017,,310000,310000,310000,520000,520000,40,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,18756633694,210001661,Routine Official,Quần Tây Nam Twill Texture Form Slim Crop - Routine 10F21PFO007,VND,10,2023-06-20,1,3,100011,,329000,329000,329000,480000,480000,31,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,21482211002,210001661,Routine Official,Áo Sơ Mi Nam Tay Dài Trơn Form Fitted - Routine 10S22SHL046,VND,15,2023-06-20,1,5,100011,,299000,299000,299000,442000,442000,32,1,1,0,0,0,0,1.0,TP. Hồ Chí Minh,2023-11-12
0,18180602618,210001661,Routine Official,Đồ Bơi Bikini Nữ 2 Mảnh Cổ Yếm Cạp Thấp Nylon Trơn - Routine 10S23SWIW004,VND,4,2023-06-20,1,8,100637,,420000,420000,420000,499000,499000,16,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,16759494121,210001661,Routine Official,Đầm Nữ Thắt Dây Lưng Tay Liền Form Fitted - Routine 10S21DREW025,VND,10,2023-06-20,7,6,100017,,490000,490000,490000,850000,850000,42,2,0,0,1,0,1,4.0,TP. Hồ Chí Minh,2023-11-12
0,22038959540,210001661,Routine Official,Áo Kiểu Nữ Tay Dài Nhún Tay Form Loose - Routine 10F22SHLW003,VND,1,2023-06-20,3,2,100017,,410000,410000,410000,549000,549000,25,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,21076619565,210001661,Routine Official,Chân Váy Mini Nữ Wool Form Fitted - Routine 10F22SKIW005,VND,18,2023-06-20,0,1,100017,,279000,279000,279000,389000,389000,28,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,23970176749,210001661,Routine Official,Áo Sơ Mi Unisex Tay Ngắn Cổ Cuban Họa Tiết Form Loose - Routine 10S23SHSW004,VND,20,2023-06-20,7,8,100011,,379000,379000,379000,529000,529000,28,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,20244144249,210001661,Routine Official,Quần Tây Nam Polyester Kẻ Sọc Form Slim Crop - Routine 10F21PFO005,VND,9,2023-06-20,38,14,100011,,299000,299000,299000,450000,450000,34,10,0,0,0,0,10,5.0,TP. Hồ Chí Minh,2023-11-12
0,23512751750,210001661,Routine Official,Quần Kaki Nữ Polyester Túi Xéo Form Straight - Routine 10F22PCAW006,VND,439,2023-06-20,16,35,100017,,390000,390000,390000,520000,520000,25,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,16372636095,210001661,Routine Official,Áo Polo Nam Cổ Bẻ Kẻ Sọc Gân Form Fitted - Routine 10S22POL046,VND,9,2023-06-20,27,11,100011,,319000,319000,319000,480000,480000,34,5,0,0,0,0,5,5.0,TP. Hồ Chí Minh,2023-11-12
0,21274222790,210001661,Routine Official,Áo Sơ Mi Nam Tay Ngắn Cuban Shirt Form Regular - Routine 10S22SHS011,VND,2,2023-06-20,17,2,100011,,259000,259000,259000,420000,420000,38,5,0,0,1,0,4,4.6,TP. Hồ Chí Minh,2023-11-12
0,18874615326,210001661,Routine Official,Áo Polo Nam Dây Kéo Bo Cổ Phối Màu Form Fitted - Routine 10F22POL024,VND,282,2023-06-20,2,6,100011,,410000,410000,550000,550000,550000,25,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,22235552973,210001661,Routine Official,Áo Sơ Mi Jean Nam Denim Trơn Form Regular - Routine 10S21DSH003,VND,20,2023-06-20,6,1,100011,,329000,329000,329000,520000,520000,37,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh,2023-11-12
0,23212891078,210001661,Routine Official,Quần Jogger Nam Có Gắn Nhãn Logo - Routine 10F22PJO001,VND,24,2023-06-20,9,5,100011,,299000,299000,299000,420000,420000,29,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,18777391229,210001661,Routine Official,Áo Sơ Mi Nam Tay Ngắn Kẻ Sọc Form Regular - Routine 10S21SHS016,VND,42,2023-06-20,8,1,100011,,259000,259000,259000,420000,420000,38,2,1,0,0,0,1,3.0,TP. Hồ Chí Minh,2023-11-12
0,18251316645,210001661,Routine Official,Đầm Nữ Rộng Thắt Dây Tay Lửng Form Fitted - Routine 10S21DREW016,VND,9,2023-06-20,56,8,100017,,490000,490000,490000,850000,850000,42,12,0,0,0,0,12,5.0,TP. Hồ Chí Minh,2023-11-12
0,22479258373,210001661,Routine Official,Quần váy lưng thun. Skirtpant - Routine 10F22PCAW005,VND,5,2023-06-20,2,5,100017,,379000,379000,379000,540000,540000,30,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,18551318235,210001661,Routine Official,Áo Kiểu Nữ Tay Dài Thun Nhún Vai Form Regular - Routine 10S21SHLW005,VND,16,2023-06-20,25,13,100017,,319000,319000,319000,480000,480000,34,10,0,0,0,2,8,4.8,TP. Hồ Chí Minh,2023-11-12
0,21780593491,210001661,Routine Official,Áo Polo Nam Premium Sọc Gân Form Fitted - Routine 10S23POL046,VND,25,2023-06-20,7,1,100011,,608000,608000,608000,619000,619000,2,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh,2023-11-12
0,23669794836,210001661,Routine Official,Áo Sơ Mi Nam Tay Dài Họa Tiết In Chữ Form Regular - Routine 10F21SHL025,VND,14,2023-06-20,1,1,100011,,299000,299000,299000,480000,480000,38,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,14978720288,210001661,Routine Official,Áo Hoodie Thể Thao Tay Ngắn Có Nón Form Regular - Routine 10F21HODA001,VND,18,2023-06-21,1,5,100011,,559000,559000,559000,890000,890000,37,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,16392580957,210001661,Routine Official,Áo Thun Tay Dài Nam Viscose Cổ Cao Form Fitted - Routine 10F21TSL003,VND,2,2023-06-21,1,4,100011,,249000,249000,249000,380000,380000,34,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,20492748469,210001661,Routine Official,Áo Thun Nam Tay Ngắn In Lưng Form Oversize - Routine 10S23TSS051,VND,86,2023-06-21,0,1,100011,,399000,399000,399000,429000,429000,7,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,23170170384,210001661,Routine Official,Quần Short Nữ Rút Dây Kẻ Sọc Form Panama - Routine 10S23PSHW002,VND,11,2023-06-21,4,7,100017,,319000,319000,319000,379000,379000,16,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,20469247778,210001661,Routine Official,Đầm Chữ A Tay Ngắn Cotton Form Fitted - Routine 10S21DREW014,VND,19,2023-06-21,13,12,100017,,490000,490000,490000,850000,850000,42,2,0,1,0,0,1,3.5,TP. Hồ Chí Minh,2023-11-12
0,16372636107,210001661,Routine Official,Áo Sơ Mi Nam Tay Dài Kẻ Sọc Form Regular - Routine 10S21SHL015,VND,11,2023-06-21,17,3,100011,,259000,259000,259000,420000,420000,38,9,0,0,0,0,9,5.0,TP. Hồ Chí Minh,2023-11-12
0,16188143318,210001661,Routine Official,Áo Sơ Mi Tay Ngắn Nam Sợi Coffee Trơn Form Fitted - Routine 10S22SHS010,VND,12,2023-06-21,1,3,100011,,249000,249000,249000,380000,380000,34,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,21169234224,210001661,Routine Official,Đầm Nữ Thắt Eo Tay Liền Dây Kéo Trước Form Fitted - Routine 10S21DREW010,VND,1,2023-06-21,22,13,100017,,850000,850000,850000,-1,-1,0,7,0,0,0,0,7,5.0,TP. Hồ Chí Minh,2023-11-12
0,22974764757,210001661,Routine Official,Áo Polo Nam Tay Ngắn Cổ V Trơn Form Fitted - Routine 10S23POL028,VND,77,2023-06-22,7,5,100011,,399000,399000,399000,449000,449000,11,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh,2023-11-12
0,20180917935,210001661,Routine Official,Quần Vải Nữ Corduroy Trơn Form Wide Leg - Routine 10S23PFOW022,VND,16,2023-06-22,2,10,100017,,420000,420000,420000,499000,499000,16,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,19908270722,210001661,Routine Official,Áo Polo Nam Cổ V Form Slim - Routine 10S22POL045,VND,15,2023-06-22,5,4,100011,,319000,319000,319000,480000,480000,34,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,15394616887,210001661,Routine Official,Quần Nỉ Jogger Unisex Nhãn Trang Trí Form Loose - Routine 10S22PJOU001,VND,17,2023-06-22,3,5,100011,,299000,299000,299000,495000,495000,40,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,22032066130,210001661,Routine Official,Áo Thun Cổ Cao Nam Tay Dài Trơn Form Fitted - Routine 10F22TSL002,VND,31,2023-06-22,0,7,100011,,249000,249000,249000,350000,350000,29,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,22404682030,210001661,Routine Official,Đầm Nữ Sát Nách Cổ V Form Fitted - Routine 10S21DREW018,VND,9,2023-06-22,29,13,100017,,490000,490000,490000,850000,850000,42,7,0,0,0,0,7,5.0,TP. Hồ Chí Minh,2023-11-12
0,18477532971,210001661,Routine Official,Đầm Midi Nữ 2 Dây Polyester Phối Ren Form Regular - Routine 10S22DREW039,VND,10,2023-06-22,1,0,100017,,379000,379000,379000,550000,550000,31,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,18074057838,210001661,Routine Official,Áo Vest Blazer Nam Tay Dài Trơn Form Fitted - Routine 10F21VES003,VND,12,2023-06-22,9,11,100011,,729000,729000,729000,1050000,1050000,31,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,18789361972,210001661,Routine Official,Áo Sơ Mi Nam Tay Dài Co Giãn Trơn Form Regular - Routine 10S22SHL003,VND,9,2023-06-22,1,1,100011,,299000,299000,299000,450000,450000,34,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,22126911018,210001661,Routine Official,Áo Thun Thể Thao Nam Tay Ngắn Rã Vai Form Fitted - Routine 10F22TSSA001,VND,88,2023-06-23,6,1,100011,,229000,229000,229000,279000,279000,18,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh,2023-11-12
0,18756423932,210001661,Routine Official,Áo Vest Nữ Tay Lửng Xẻ Sau Cài Nút Form Relax - Routine 10F21VESW001,VND,4,2023-06-23,3,3,100017,,520000,520000,520000,780000,780000,33,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,22026970074,210001661,Routine Official,Áo Khoác Vest Nữ Crop Lai Tay Dài Trơn Form Relax - Routine 10S21VESW002,VND,12,2023-06-24,3,4,100017,,510000,510000,510000,890000,890000,43,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,23934131725,210001661,Routine Official,Quần Vải Nữ Ủi Ly Form Straight - Routine 10F21PFOW002,VND,14,2023-06-24,0,4,100017,,379000,379000,379000,550000,550000,31,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,20489867554,210001661,Routine Official,Áo Sơ Mi Nam Tay Dài Cổ Trụ Phối Rib Form Loose - Routine 10F22SHL032,VND,18,2023-06-24,4,3,100011,,299000,299000,299000,520000,520000,43,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh,2023-11-12
0,10194501963,210001661,Routine Official,Áo Sơ Mi Nữ Tay Dài Kiểu Xẻ Sườn Form Loose - Routine 10S21SHLW002,VND,4,2023-06-25,8,16,100017,,319000,319000,319000,490000,490000,35,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,22545587215,210001661,Routine Official,Quần Dài Nữ Ống Rộng Túi Ẩn Form Straight - Routine 10F22PFOW001,VND,582,2023-06-26,10,22,100017,,379000,379000,379000,550000,550000,31,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh,2023-11-12
0,19382216539,210001661,Routine Official,Áo Polo Nam Tay Ngắn Phối Tape Vai Form Fitted - Routine 10F22POL008,VND,10,2023-06-28,0,0,100011,,299000,299000,299000,479000,479000,38,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,22145578744,210001661,Routine Official,Áo Kiểu Nữ Tay Ngắn Xếp Ly Knit Form Regular - Routine 10F22SHSW002,VND,26,2023-06-29,4,3,100017,,249000,249000,249000,379000,379000,34,1,0,0,1,0,0,3.0,TP. Hồ Chí Minh,2023-11-12
0,22012787252,210001661,Routine Official,Áo Kiểu Nữ Tay Ngắn Cổ Thuyền Form Regular - Routine 10S21SHSW004,VND,19,2023-06-29,8,6,100017,,299000,299000,299000,450000,450000,34,2,0,0,0,1,1,4.5,TP. Hồ Chí Minh,2023-11-12
0,20656427299,210001661,Routine Official,Áo Sơ Mi Nữ Tay Dài Linen Trơn Form Regular - Routine 10S21SHLW013,VND,3,2023-06-29,1,3,100017,,410000,410000,410000,550000,550000,25,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,17088120733,210001661,Routine Official,Áo Kiểu Nữ Tay Ngắn Xẻ Tà Trơn Form Regular - Routine 10F21SHSW001,VND,19,2023-06-29,0,0,100017,,319000,319000,319000,495000,495000,36,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,18014768332,210001661,Routine Official,Vớ Hài Trơn Logo Freesize - Routine 10S22SOC003,VND,1,2023-06-29,352,9,100011,,25000,25000,25000,-1,-1,0,50,0,0,0,2,48,4.96,TP. Hồ Chí Minh,2023-11-12
0,16392881505,210001661,Routine Official,Áo Sơ Mi Nữ Tay Dài Viscose Phối Túi Form Loose - Routine 10F22SHLW002,VND,1,2023-06-30,36,27,100017,,529000,529000,529000,-1,-1,0,9,0,0,0,1,8,4.888888888888889,TP. Hồ Chí Minh,2023-11-12
0,20814767313,210001661,Routine Official,Vớ Thể Thao Trơn Logo Freesize - Routine 10S22SOC002,VND,1,2023-06-30,413,5,100011,,29000,29000,29000,-1,-1,0,95,0,0,2,5,88,4.905263157894737,TP. Hồ Chí Minh,2023-11-12
0,14988595614,210001661,Routine Official,Vớ Dài Thể Thao Trơn Logo Freesize - Routine 10S22SOC001,VND,20,2023-06-30,42,7,100011,,35000,35000,35000,-1,-1,0,8,0,0,0,0,8,5.0,TP. Hồ Chí Minh,2023-11-12
0,21273415100,238618977,ICON DENIM ,Áo Thun Unisex Basic Cổ Tròn ICONDENIM Printed Co Giãn Thoải Mái ATID0190,VND,369,2023-06-30,2118,599,100011,,129000,129000,180000,180000,180000,28,384,9,4,7,23,341,4.778645833333333,TP. Hồ Chí Minh,2023-11-12
0,4064650494,238618977,ICON DENIM ,Áo Thun Unisex Cotton Cổ Tròn ICONDENIM Form Suông Basic Tee Trơn 5 màu Co Giãn 4 Chiều ATID0122,VND,523,2023-06-30,12085,2097,100011,ICON DENIM,149000,149000,210000,210000,210000,29,2954,13,10,41,114,2776,4.9058903182125935,TP. Hồ Chí Minh,2023-11-12
0,11511367415,238618977,ICON DENIM ,Áo thun nam trơn cổ tròn cotton ICON DENIM form oversize ICDN Studio in nhũ bạc co giãn thoáng mát ATID0140,VND,332,2023-06-30,13476,3196,100011,None,149000,149000,220000,220000,220000,32,3288,20,14,33,120,3101,4.908094948265369,TP. Hồ Chí Minh,2023-11-12
0,16798284458,238618977,ICON DENIM ,Áo Polo Nam ICONDENIM Regular In Logo PLID0077,VND,278,2023-07-02,159,63,100011,,279000,279000,279000,320000,320000,13,36,0,0,0,0,36,5.0,TP. Hồ Chí Minh,2023-11-12
0,23150200140,238618977,ICON DENIM ,Áo Thun Unisex Cozy ICONDENIM Bear Embroidery ATID0250,VND,305,2023-07-02,167,25,100011,,199000,199000,250000,250000,250000,20,43,0,0,0,2,41,4.953488372093023,TP. Hồ Chí Minh,2023-11-12
0,23750035876,238618977,ICON DENIM ,Áo Thun Unisex ICONDENIM Teddy Bear ATID0215,VND,12,2023-07-02,279,79,100011,,249000,249000,249000,280000,280000,11,65,0,1,1,1,62,4.907692307692308,TP. Hồ Chí Minh,2023-11-12
0,22871743557,238618977,ICON DENIM ,Áo Sơ Mi Nam Oxford Tay Dài ICONDENIM Palewave Densed Stripes Slimfit SMID0145,VND,25,2023-07-02,548,222,100011,,320000,320000,320000,-1,-1,0,114,0,0,0,5,109,4.956140350877193,TP. Hồ Chí Minh,2023-11-12
0,22158236732,238618977,ICON DENIM ,Áo Thun ICONDENIM Acid Wash Floating Logo ATID0245,VND,44,2023-07-02,14,9,100011,,289000,289000,300000,300000,300000,4,4,0,0,0,0,4,5.0,TP. Hồ Chí Minh,2023-11-12
0,22284446572,238618977,ICON DENIM ,Set Đồ Nam ICONDENIM Discreet Pique Basic SEID0019,VND,162,2023-07-02,3,14,100011,,369000,369000,439000,380000,450000,3,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,22575401643,238618977,ICON DENIM ,Áo Khoác Nỉ Printed AKID0106,VND,227,2023-07-02,123,40,100011,,299000,299000,299000,420000,420000,29,38,0,0,0,2,36,4.947368421052632,TP. Hồ Chí Minh,2023-11-12
0,22275689429,238618977,ICON DENIM ,Quần Kaki Nam ICONDENIM Slimfit Assemble QKID0025,VND,205,2023-07-02,219,57,100011,,389000,389000,400000,400000,400000,3,45,0,0,1,0,44,4.955555555555556,TP. Hồ Chí Minh,2023-11-12
0,10304714333,238618977,ICON DENIM ,Áo Sơ Mi Nam Tay Ngắn ICON DENIM Form Relaxed Fit Vải Chun Chéo SMID0045,VND,667,2023-07-02,1185,563,100011,None,219000,219000,219000,330000,330000,34,374,2,1,3,10,358,4.927807486631016,TP. Hồ Chí Minh,2023-11-12
0,23381211835,238618977,ICON DENIM ,Áo Polo Nam ICONDENIM Regular Color Scheme Collar PLID0109,VND,11,2023-07-02,60,16,100011,,339000,339000,339000,350000,350000,3,10,0,0,0,1,9,4.9,TP. Hồ Chí Minh,2023-11-12
0,19082781903,238618977,ICON DENIM ,Áo Sơmi Nam Tay Dài Slimfit ICONDENIM Basic SMID0092,VND,81,2023-07-02,121,54,100011,,339000,339000,350000,350000,350000,3,19,0,0,0,0,19,5.0,TP. Hồ Chí Minh,2023-11-12
0,21893422458,238618977,ICON DENIM ,Áo Polo Nam ICONDENIM Regular Contrasted Signature Grid PLID0110,VND,66,2023-07-02,38,8,100011,,379000,379000,379000,390000,390000,3,13,1,0,0,0,12,4.6923076923076925,TP. Hồ Chí Minh,2023-11-12
0,20077990261,238618977,ICON DENIM ,Quần Jean Nam Đen Trơn Smart Jeans Black Wash QJID0143,VND,8,2023-07-02,373,90,100011,,542000,542000,542000,590000,590000,8,107,0,0,1,1,105,4.97196261682243,TP. Hồ Chí Minh,2023-11-12
0,18893434866,238618977,ICON DENIM ,Áo Polo Nam ICONDENIM Regular Typo Pattern 230GSM PLID0111,VND,121,2023-07-02,29,27,100011,,369000,369000,369000,380000,380000,3,5,0,0,0,0,5,5.0,TP. Hồ Chí Minh,2023-11-12
